Theta1,Theta2,Theta3,x0,y0,z0
-40,24,44,500.1500319,138.8551515,-732.4399366
-40,24,48,515.9168904,169.2067812,-726.9575713
-40,24,52,531.4012635,200.3882021,-720.0987915
-40,24,56,546.5394703,232.37631,-711.7789379
-40,24,60,561.2626367,265.1419819,-701.9108856
-40,24,64,575.4963986,298.6494857,-690.4051685
-40,24,68,589.1605946,332.8558681,-677.1701073
-40,24,72,602.1689394,367.7103188,-662.1119313
-40,24,76,614.4286676,403.1535118,-645.1348735
-40,24,80,625.8401329,439.1169217,-626.1412145
-40,28,-40,189.9857977,-329.0650543,-647.3410747
-40,28,-36,203.5682122,-315.7548048,-656.0183007
-40,28,-32,217.4600081,-301.7690099,-664.5248378
-40,28,-28,231.6463623,-287.0926586,-672.8219982
-40,28,-24,246.1126354,-271.7100816,-680.8707382
-40,28,-20,260.8441028,-255.6050781,-688.6313519
-40,28,-16,275.8257028,-238.7610426,-696.0631905
-40,28,-12,291.0417933,-221.161097,-703.1244019
-40,28,-8,306.4759152,-202.7882297,-709.7716885
-40,28,-4,322.1105578,-183.6254464,-715.9600786
-40,28,0,337.9269248,-163.6559343,-721.6427119
-40,28,4,353.9046957,-142.8632428,-726.770636
-40,28,8,370.0217845,-121.2314838,-731.2926149
-40,28,12,386.2540903,-98.74555295,-735.1549476
-40,28,16,402.5752409,-75.3913759,-738.3012993
-40,28,20,418.9563273,-51.15618065,-740.672544
-40,28,24,435.3656287,-26.02879914,-742.2066196
-40,28,28,451.7683269,0,-742.8383991
-40,28,32,468.1262102,26.93714527,-742.4995754
-40,28,36,484.397366,54.78686085,-741.1185652
-40,28,40,500.5358629,83.55022817,-738.6204304
-40,28,44,516.4914207,113.2247089,-734.9268197
-40,28,48,532.2090694,143.8036288,-729.9559309
-40,28,52,547.6287956,175.2756202,-723.6224935
-40,28,56,562.6851763,207.6240253,-715.83777
-40,28,60,577.3069963,240.8262568,-706.5095734
-40,28,64,591.4168479,274.8531186,-695.5422948
-40,28,68,604.9307048,309.6680846,-682.836932
-40,28,72,617.757463,345.2265357,-668.2911057
-40,28,76,629.7984331,381.4749525,-651.7990419
-40,28,80,640.9467648,418.3500582,-633.2514938
-40,32,-40,204.2577716,-353.7848382,-642.1652349
-40,32,-36,218.1116614,-340.6046025,-651.0648055
-40,32,-32,232.2528509,-326.7568012,-659.7892202
-40,32,-28,246.6671562,-312.2253913,-668.3024164
-40,32,-24,261.3405769,-296.9935976,-676.5679414
-40,32,-20,276.2590412,-281.044004,-684.5486489
-40,32,-16,291.4081617,-264.3586468,-692.2064172
-40,32,-12,306.7729996,-246.9191145,-699.5018824
-40,32,-8,322.3378303,-228.7066565,-706.3941848
-40,32,-4,338.0859097,-209.7023041,-712.8407253
-40,32,0,353.9992363,-189.8870061,-718.7969306
-40,32,4,370.0583074,-169.2417824,-724.2160248
-40,32,8,386.2418672,-147.7478976,-729.0488073
-40,32,12,402.5266445,-125.3870585,-733.2434367
-40,32,16,418.8870783,-102.1416379,-736.7452207
-40,32,20,435.2950299,-77.99492747,-739.4964117
-40,32,24,451.7194801,-52.93142293,-741.4360102
-40,32,28,468.1262102,-26.93714527,-742.4995754
-40,32,32,484.4774659,0,-742.6190462
-40,32,36,500.7316032,27.88982165,-741.722571
-40,32,40,516.8427147,56.73939699,-739.7343515
-40,32,44,532.760236,86.55257854,-736.5744975
-40,32,48,548.428531,117.3294505,-732.1588963
-40,32,52,563.7864535,149.0657322,-726.3990951
-40,32,56,578.7668836,181.752127,-719.2021953
-40,32,60,593.2962354,215.3736129,-710.4707555
-40,32,64,607.2939301,249.908674,-700.1026966
-40,32,68,620.6718259,285.3284697,-687.9912001
-40,32,72,633.3335942,321.5959372,-674.0245832
-40,32,76,645.1740217,358.6648234,-658.0861291
-40,32,80,656.0782133,396.4786359,-640.0538398
-40,36,-40,218.774987,-378.9293929,-635.9342221
-40,36,-36,232.8833499,-365.896894,-645.0442982
-40,36,-32,247.2555489,-352.205729,-653.9753273
-40,36,-28,261.8782288,-337.838989,-662.6940592
-40,36,-24,276.7382266,-322.7789383,-671.166821
-40,36,-20,291.8223279,-307.0070703,-679.3592176
-40,36,-16,307.1170324,-290.5041685,-687.2358487
-40,36,-12,322.6083224,-273.2503734,-694.7600365
-40,36,-8,338.2814322,-255.2252604,-701.8935624
-40,36,-4,354.1206136,-236.4079295,-708.5964087
-40,36,0,370.1088952,-216.7771099,-714.8265041
-40,36,4,386.2278318,-196.311284,-720.5394717
-40,36,8,402.4572432,-174.9888305,-725.6883773
-40,36,12,418.7749373,-152.7881939,-730.2234776
-40,36,16,435.1564175,-129.6880797,-734.0919693
-40,36,20,451.5745721,-105.6676817,-737.2377368
-40,36,24,467.9993419,-80.70694382,-739.6011004
-40,36,28,484.397366,-54.78686085,-741.1185652
-40,36,32,500.7316032,-27.88982165,-741.722571
-40,36,36,516.9609263,0,-741.3412439
-40,36,40,533.0396885,28.8962032,-739.8981513
-40,36,44,548.9172585,58.8096615,-737.3120598
-40,36,48,564.537522,89.74796373,-733.496697
-40,36,52,579.8383472,121.7147893,-728.3605158
-40,36,56,594.7510082,154.7092134,-721.806459
-40,36,60,609.1995624,188.7249363,-713.7317218
-40,36,64,623.1001721,223.749433,-704.0275025
-40,36,68,636.36036,259.763015,-692.5787325
-40,36,72,648.8781811,296.7377977,-679.2637664
-40,36,76,660.5412869,334.6365639,-663.9540078
-40,36,80,671.2258462,373.4115065,-646.5134312
-40,40,-40,233.5124212,-404.4553777,-628.5908871
-40,40,-36,247.856215,-391.5890135,-637.8986452
-40,40,-32,262.4390674,-378.0739608,-647.0240788
-40,40,-28,277.2486525,-363.8926216,-655.9369226
-40,40,-24,292.2728513,-349.0264559,-664.606458
-40,40,-20,307.4995199,-333.4560051,-673.0012191
-40,40,-16,322.9162622,-317.1609201,-681.0887086
-40,40,-12,338.5102048,-300.1199969,-688.8351219
-40,40,-8,354.2677682,-282.3112216,-696.2050754
-40,40,-4,370.1744328,-263.711828,-703.161335
-40,40,0,386.2144946,-244.2983699,-709.6645446
-40,40,4,402.3708097,-224.0468106,-715.6729506
-40,40,8,418.6245218,-202.9326337,-721.1421225
-40,40,12,434.9547732,-180.9309774,-726.0246669
-40,40,16,451.3383937,-158.0167965,-730.2699358
-40,40,20,467.7495659,-134.1650562,-733.8237262
-40,40,24,484.1594639,-109.3509617,-736.6279726
-40,40,28,500.5358629,-83.55022817,-738.6204304
-40,40,32,516.8427147,-56.73939699,-739.7343515
-40,40,36,533.0396885,-28.8962032,-739.8981513
-40,40,40,549.0816719,0,-739.0350661
-40,40,44,564.9182275,29.96775288,-737.0628027
-40,40,48,580.493002,61.02293047,-733.8931765
-40,40,52,595.7430818,93.17810622,-729.4317381
-40,40,56,610.5982865,126.4418301,-723.5773846
-40,40,60,624.9803935,160.8178128,-716.221949
-40,40,64,638.8022803,196.3040068,-707.24976
-40,40,68,651.9669677,232.8915728,-696.5371576
-40,40,72,664.3665408,270.5637185,-683.9519429
-40,40,76,675.8809154,309.2943933,-669.3527325
-40,40,80,686.3764019,349.0468142,-652.5881707
-40,44,-40,248.4426615,-430.3153124,-620.0795366
-40,44,-36,263.0007561,-417.6340962,-629.5711731
-40,44,-32,277.7718929,-404.3154089,-638.8778352
-40,44,-28,292.7449835,-390.341149,-647.9723972
-40,44,-24,307.9091661,-375.6921403,-656.827253
-40,44,-20,323.2535833,-360.3481241,-665.4140261
-40,44,-16,338.767164,-344.2877559,-673.7032887
-40,44,-12,354.4384023,-327.4886092,-681.6642828
-40,44,-8,370.2551326,-309.9271881,-689.2646422
-40,44,-4,386.2042957,-291.5789513,-696.4701109
-40,44,0,402.2716929,-272.4183493,-703.2442554
-40,44,4,418.441724,-252.4188776,-709.54817
-40,44,8,434.697108,-231.5531496,-715.3401709
-40,44,12,451.0185802,-209.7929912,-720.5754785
-40,44,16,467.3845645,-187.1095625,-725.2058859
-40,44,20,483.7708163,-163.4735095,-729.1794118
-40,44,24,500.1500319,-138.8551515,-732.4399366
-40,44,28,516.4914207,-113.2247089,-734.9268197
-40,44,32,532.760236,-86.55257854,-736.5744975
-40,44,36,548.9172585,-58.8096615,-737.3120598
-40,44,40,564.9182275,-29.96775288,-737.0628027
-40,44,44,580.713214,0,-735.7437571
-40,44,48,596.2459276,31.11856087,-733.2651887
-40,44,52,611.4529481,63.41037964,-729.5300652
-40,44,56,626.2628723,96.89466797,-724.4334867
-40,44,60,640.595361,131.5865629,-717.8620686
-40,44,64,654.3600685,167.4961638,-709.6932656
-40,44,68,667.4554311,204.6274262,-699.7946183
-40,44,72,679.7672813,242.9768909,-688.0228956
-40,44,76,691.167243,282.5322226,-674.2230935
-40,44,80,701.5108439,323.2705225,-658.2272356
-40,48,-40,263.5358677,-456.4575125,-610.3463611
-40,48,-36,278.2850087,-443.9810114,-620.0070973
-40,48,-32,293.2200164,-430.8796573,-629.4808247
-40,48,-28,308.3312535,-417.1350396,-638.7436922
-40,48,-24,323.6093302,-402.7275254,-647.7713425
-40,48,-20,339.0448932,-387.636222,-656.5386305
-40,48,-16,354.6284143,-371.8389436,-665.0193455
-40,48,-12,370.3499763,-355.3121845,-673.1859328
-40,48,-8,386.1990514,-338.0310987,-681.0092121
-40,48,-4,402.1642687,-319.9694895,-688.4580879
-40,48,0,418.2331675,-301.0998095,-695.4992507
-40,48,4,434.3919325,-281.3931748,-702.0968644
-40,48,8,450.6251065,-260.8193949,-708.2122382
-40,48,12,466.9152781,-239.3470233,-713.80348
-40,48,16,483.2427381,-216.94343,-718.8251281
-40,48,20,499.5851016,-193.5749028,-723.2277596
-40,48,24,515.9168904,-169.2067812,-726.9575713
-40,48,28,532.2090694,-143.8036288,-729.9559309
-40,48,32,548.428531,-117.3294505,-732.1588963
-40,48,36,564.537522,-89.74796373,-733.496697
-40,48,40,580.493002,-61.02293047,-733.8931765
-40,48,44,596.2459276,-31.11856087,-733.2651887
-40,48,48,611.7404479,0,-731.5219444
-40,48,52,626.9130015,32.36608985,-728.564299
-40,48,56,641.6912958,66.01083621,-724.2839718
-40,48,60,655.9931512,100.9623359,-718.562685
-40,48,64,669.7251818,137.2446861,-711.2712021
-40,48,68,682.7812793,174.8768441,-702.2682421
-40,48,72,695.040855,213.871283,-691.3992322
-40,48,76,706.3667749,254.2324081,-678.4948488
-40,48,80,716.602902,295.9546787,-663.3692744
-40,52,-40,278.7597609,-482.8260689,-599.3398798
-40,52,-36,293.6745443,-470.574339,-609.153967
-40,52,-32,308.7469438,-457.7119322,-618.7795866
-40,52,-28,323.9689871,-444.2203313,-628.1962728
-40,52,-24,339.3329705,-430.0796365,-637.3830312
-40,52,-20,354.8312576,-415.2685015,-646.3180668
-40,52,-16,370.4560765,-399.7640721,-654.9785126
-40,52,-12,386.1993124,-383.5419287,-663.3401541
-40,52,-8,402.0522911,-366.5760344,-671.3771479
-40,52,-4,418.0055497,-348.8386885,-679.0617279
-40,52,0,434.0485912,-330.3004887,-686.3638985
-40,52,4,450.1696181,-310.9303027,-693.2511097
-40,52,8,466.3552417,-290.6952516,-699.6879098
-40,52,12,482.5901615,-269.5607096,-705.6355749
-40,52,16,498.8568096,-247.4903208,-711.0517083
-40,52,20,515.1349556,-224.4460404,-715.8898069
-40,52,24,531.4012635,-200.3882021,-720.0987915
-40,52,28,547.6287956,-175.2756202,-723.6224935
-40,52,32,563.7864535,-149.0657322,-726.3990951
-40,52,36,579.8383472,-121.7147893,-728.3605158
-40,52,40,595.7430818,-93.17810622,-729.4317381
-40,52,44,611.4529481,-63.41037964,-729.5300652
-40,52,48,626.9130015,-32.36608985,-728.564299
-40,52,52,642.0600112,0,-726.433828
-40,52,56,656.821256,33.73222808,-723.0276076
-40,52,60,671.1131373,68.8732801,-718.2230141
-40,52,64,684.8395724,105.4632709,-711.8845433
-40,52,68,697.8901201,143.5386293,-703.8623195
-40,52,72,710.1377723,183.1307441,-693.9903628
-40,52,76,721.4363246,224.2643188,-682.0845464
-40,52,80,731.6172029,266.9553616,-667.9401465
-40,56,-40,294.0796377,-509.360874,-587.0113964
-40,56,-36,309.132498,-497.3543922,-596.9621202
-40,56,-32,324.3137334,-484.7531172,-606.7234228
-40,56,-28,339.6172479,-471.5386341,-616.2783083
-40,56,-24,355.0372317,-457.6909773,-625.6092329
-40,56,-20,370.5679701,-443.1885416,-634.6978452
-40,56,-16,386.2036507,-428.0079954,-643.5247237
-40,56,-12,401.9381634,-412.1241949,-652.0691088
-40,56,-8,417.7648911,-395.5101002,-660.3086239
-40,56,-4,433.6764858,-378.1366939,-668.2189831
-40,56,0,449.6646271,-359.9729032,-675.7736807
-40,56,4,465.7197579,-340.9855266,-682.9436583
-40,56,8,481.8307929,-321.139168,-689.6969457
-40,56,12,497.9847939,-300.3961787,-695.99827
-40,56,16,514.1666073,-278.7166121,-701.8086294
-40,56,20,530.3584547,-256.0581935,-707.0848236
-40,56,24,546.5394703,-232.37631,-711.7789379
-40,56,28,562.6851763,-207.6240253,-715.83777
-40,56,32,578.7668836,-181.752127,-719.2021953
-40,56,36,594.7510082,-154.7092134,-721.806459
-40,56,40,610.5982865,-126.4418301,-723.5773846
-40,56,44,626.2628723,-96.89466797,-724.4334867
-40,56,48,641.6912958,-66.01083621,-724.2839718
-40,56,52,656.821256,-33.73222808,-723.0276076
-40,56,56,671.5802167,0,-720.5514376
-40,56,60,685.883763,35.24481025,-716.7293095
-40,56,64,699.6336684,72.06049423,-711.4201772
-40,56,68,712.7156008,110.5036715,-704.466124
-40,56,72,724.9963795,150.6280235,-695.6900353
-40,56,76,736.3206565,192.4826918,-684.8928225
-40,56,80,746.5068522,236.1102437,-671.8500643
-40,60,-40,309.4584133,-535.9976947,-573.3154607
-40,60,-36,324.6196235,-524.2572856,-583.3851427
-40,60,-32,339.8790614,-511.9398123,-593.2648531
-40,60,-28,355.2327107,-499.0271778,-602.9411214
-40,60,-24,370.6768526,-485.4995607,-612.3999135
-40,60,-20,386.2078865,-471.3353059,-621.6263867
-40,60,-16,401.8221475,-456.5108151,-630.6046397
-40,60,-12,417.5157162,-441.0004345,-639.3174554
-40,60,-8,433.2842188,-424.7763409,-647.74603
-40,60,-4,449.1226115,-407.8084251,-655.8696862
-40,60,0,465.0249461,-390.0641737,-663.6655645
-40,60,4,480.9841117,-371.5085501,-671.108289
-40,60,8,496.9915468,-352.1038741,-678.169602
-40,60,12,513.0369164,-331.8097037,-684.8179606
-40,60,16,529.1077462,-310.5827186,-691.0180918
-40,60,20,545.1890067,-288.3766106,-696.7304948
-40,60,24,561.2626367,-265.1419819,-701.9108856
-40,60,28,577.3069963,-240.8262568,-706.5095734
-40,60,32,593.2962354,-215.3736129,-710.4707555
-40,60,36,609.1995624,-188.7249363,-713.7317218
-40,60,40,624.9803935,-160.8178128,-716.221949
-40,60,44,640.595361,-131.5865629,-717.8620686
-40,60,48,655.9931512,-100.9623359,-718.562685
-40,60,52,671.1131373,-68.8732801,-718.2230141
-40,60,56,685.883763,-35.24481025,-716.7293095
-40,60,60,700.2206224,0,-713.9530285
-40,60,64,714.0241602,36.93986437,-709.7486806
-40,60,68,727.1769008,75.65452205,-703.9512814
-40,60,72,739.5400751,116.2237042,-696.3733084
-40,60,76,750.9494732,158.7257408,-686.8010203
-40,60,80,761.2102805,203.2356847,-674.9899456
-40,64,-40,324.8566898,-562.668292,-558.2103284
-40,64,-36,340.0943745,-551.2150488,-568.3803237
-40,64,-32,355.3993131,-539.2044387,-578.3600656
-40,64,-28,370.7697598,-526.6189019,-588.1396332
-40,64,-24,386.2042688,-513.4389801,-597.7085297
-40,64,-20,401.7015278,-499.6431916,-607.0554547
-40,64,-16,417.2601872,-485.2079014,-616.1680716
-40,64,-12,432.8786831,-470.1071857,-625.0327635
-40,64,-8,448.5550484,-454.3126902,-633.6343764
-40,64,-4,464.2867093,-437.7934796,-641.9559425
-40,64,0,480.0702626,-420.5158797,-649.97838
-40,64,4,495.9012269,-402.4433113,-657.6801643
-40,64,8,511.7737649,-383.5361139,-665.036963
-40,64,12,527.6803669,-363.7513628,-672.0212299
-40,64,16,543.6114899,-343.042676,-678.6017488
-40,64,20,559.5551414,-321.3600163,-684.7431183
-40,64,24,575.4963986,-298.6494857,-690.4051685
-40,64,28,591.4168479,-274.8531186,-695.5422948
-40,64,32,607.2939301,-249.908674,-700.1026966
-40,64,36,623.1001721,-223.749433,-704.0275025
-40,64,40,638.8022803,-196.3040068,-707.24976
-40,64,44,654.3600685,-167.4961638,-709.6932656
-40,64,48,669.7251818,-137.2446861,-711.2712021
-40,64,52,684.8395724,-105.4632709,-711.8845433
-40,64,56,699.6336684,-72.06049423,-711.4201772
-40,64,60,714.0241602,-36.93986437,-709.7486806
-40,64,64,727.9113056,0,-706.721664
-40,64,68,741.1756225,38.86501865,-702.1685734
-40,64,72,753.6737925,79.76505585,-695.8928036
-40,64,76,765.2335311,122.8129837,-687.6669197
-40,64,80,775.6470834,168.1232543,-677.2267108
-40,68,-40,340.2328522,-589.3005864,-541.6584114
-40,68,-36,355.513013,-578.1557861,-551.9091015
-40,68,-32,370.8287008,-566.4753868,-561.9693567
-40,68,-28,386.1806135,-554.2425887,-571.8327965
-40,68,-24,401.5697397,-541.4385239,-581.4924551
-40,68,-20,416.9972059,-528.0421196,-590.9405751
-40,68,-16,432.464121,-514.0299536,-600.1683938
-40,68,-12,447.9714137,-499.3760989,-609.1659193
-40,68,-8,463.5196586,-484.0519557,-617.9216904
-40,68,-4,479.1088889,-468.0260712,-626.4225169
-40,68,0,494.7383888,-451.2639427,-634.6531945
-40,68,4,510.4064613,-433.7278044,-642.5961879
-40,68,8,526.1101646,-415.3763962,-650.2312762
-40,68,12,541.8450108,-396.1647116,-657.5351523
-40,68,16,557.6046169,-376.043726,-664.4809674
-40,68,20,573.3802987,-354.9601012,-671.0378101
-40,68,24,589.1605946,-332.8558681,-677.1701073
-40,68,28,604.9307048,-309.6680846,-682.836932
-40,68,32,620.6718259,-285.3284697,-687.9912001
-40,68,36,636.36036,-259.763015,-692.5787325
-40,68,40,651.9669677,-232.8915728,-696.5371576
-40,68,44,667.4554311,-204.6274262,-699.7946183
-40,68,48,682.7812793,-174.8768441,-702.2682421
-40,68,52,697.8901201,-143.5386293,-703.8623195
-40,68,56,712.7156008,-110.5036715,-704.466124
-40,68,60,727.1769008,-75.65452205,-703.9512814
-40,68,64,741.1756225,-38.86501865,-702.1685734
-40,68,68,754.5919045,0,-698.9440187
-40,68,72,767.2795138,41.08482521,-694.07402
-40,68,76,779.0595771,84.54275511,-687.3192892
-40,68,80,789.7124737,130.5355578,-678.3971476
-40,72,-40,355.5431893,-615.8188682,-523.6267144
-40,72,-36,370.8297421,-605.0038784,-533.9374923
-40,72,-32,386.1194058,-593.6772074,-544.0575522
-40,72,-28,401.4154717,-581.8230391,-553.9840096
-40,72,-24,416.7214979,-569.4233294,-563.713388
-40,72,-20,432.0411721,-556.4576633,-573.2414362
-40,72,-16,447.3781736,-542.9030993,-582.5629386
-40,72,-12,462.7360274,-528.7339993,-591.6715137
-40,72,-8,478.1179506,-513.9218391,-600.5593976
-40,72,-4,493.526684,-498.4350006,-609.2172067
-40,72,0,508.964305,-482.2385395,-617.6336736
-40,72,4,524.4320174,-465.2939278,-625.7953515
-40,72,8,539.9299098,-447.5587674,-633.6862778
-40,72,12,555.4566759,-428.9864708,-641.2875905
-40,72,16,571.0092877,-409.5259066,-648.5770852
-40,72,20,586.5826093,-389.1210051,-655.5287027
-40,72,24,602.1689394,-367.7103188,-662.1119313
-40,72,28,617.757463,-345.2265357,-668.2911057
-40,72,32,633.3335942,-321.5959372,-674.0245832
-40,72,36,648.8781811,-296.7377977,-679.2637664
-40,72,40,664.3665408,-270.5637185,-683.9519429
-40,72,44,679.7672813,-242.9768909,-688.0228956
-40,72,48,695.040855,-213.871283,-691.3992322
-40,72,52,710.1377723,-183.1307441,-693.9903628
-40,72,56,724.9963795,-150.6280235,-695.6900353
-40,72,60,739.5400751,-116.2237042,-696.3733084
-40,72,64,753.6737925,-79.76505585,-695.8928036
-40,72,68,767.2795138,-41.08482521,-694.07402
-40,72,72,780.2104859,0,-690.7094171
-40,72,76,792.2836748,43.68937935,-685.5508545
-40,72,80,803.2697841,90.20122212,-678.2998079
-40,76,-40,370.74204,-642.1440498,-504.0872485
-40,76,-36,385.9968638,-631.6802272,-514.4364945
-40,76,-32,401.2217434,-620.7308422,-524.5944028
-40,76,-28,416.4226851,-609.2812859,-534.5615039
-40,76,-24,431.6059198,-597.3145765,-544.3377307
-40,76,-20,446.7777846,-584.8112159,-553.9222625
-40,76,-16,461.9446033,-571.7490298,-563.3133622
-40,76,-12,477.1125627,-558.1029862,-572.5082022
-40,76,-8,492.2875809,-543.8449918,-581.502676
-40,76,-4,507.4751629,-528.9436598,-590.2911881
-40,76,0,522.6802402,-513.3640476,-598.8664193
-40,76,4,537.906987,-497.0673591,-607.219059
-40,76,8,553.158608,-480.0106067,-615.3374978
-40,76,12,568.4370897,-462.1462279,-623.2074714
-40,76,16,583.742905,-443.4216493,-630.8116446
-40,76,20,599.0746598,-423.7787927,-638.1291226
-40,76,24,614.4286676,-403.1535118,-645.1348735
-40,76,28,629.7984331,-381.4749525,-651.7990419
-40,76,32,645.1740217,-358.6648234,-658.0861291
-40,76,36,660.5412869,-334.6365639,-663.9540078
-40,76,40,675.8809154,-309.2943933,-669.3527325
-40,76,44,691.167243,-282.5322226,-674.2230935
-40,76,48,706.3667749,-254.2324081,-678.4948488
-40,76,52,721.4363246,-224.2643188,-682.0845464
-40,76,56,736.3206565,-192.4826918,-684.8928225
-40,76,60,750.9494732,-158.7257408,-686.8010203
-40,76,64,765.2335311,-122.8129837,-687.6669197
-40,76,68,779.0595771,-84.54275511,-687.3192892
-40,76,72,792.2836748,-43.68937935,-685.5508545
-40,76,76,804.7222867,0,-682.1091114
-40,76,80,816.1401869,46.80887958,-676.6841534
-40,80,-40,385.7819615,-668.193958,-483.0174158
-40,80,-36,400.9649568,-658.1025374,-493.3824623
-40,80,-32,416.0843479,-647.5538932,-503.5549473
-40,80,-28,431.1489435,-636.5348453,-513.538697
